,categories,genres,id,is_free,playtime_forever,price,tags,total_negative_reviews,total_positive_reviews,diffdate,re_year,re_month,re_day,pur_year,pur_month,pur_day,pur_to_now
44,3.412064667147118,3.83800851767099,44,0,0.8833333333333333,1.262594378929825e-05,3.466440355197656,-0.1360742580347516,-0.3571717677535438,0.00013106567215363514,2012,2,16,2018,10,28,0.31105573713093404
45,2.916965065025747,3.4863307873090488,45,0,0.4666666666666667,8.838160652508777e-06,2.2038008739304717,-0.13607763597837025,-0.35718177188515604,7.555298353909466e-06,2017,10,31,2018,3,21,0.31108435354295133
46,4.65795893892589,3.83800851767099,46,0,0.0,1.5519371704979393e-05,3.813818279831966,-0.13606552964058233,-0.35716805546010394,4.533179012345679e-05,2016,11,28,2019,3,24,0.3110367026849316
47,3.539738368180473,4.16719445946135,47,0,0.0,2.7777076336456154e-05,2.780965286707598,-0.13607570222803783,-0.3571785515386708,6.66045096021948e-05,2014,6,3,2017,10,28,0.3111029995308721
48,2.941081871345027,3.83800851767099,48,0,0.0,8.585641776722809e-06,3.312135218961808,-0.13607649367859584,-0.3571807970677589,0.00018079132373113857,2008,11,21,2018,2,16,0.3110886265818499
49,4.9003158177264385,4.65055275349006,49,1,0.4,0.0,4.027755521472977,-0.1360776400580123,-0.3571818081912044,3.1882287379972565e-05,2016,3,31,2017,11,16,0.3111005392963548
50,2.882030834662412,2.115886939571151,50,0,0.31666666666666665,5.302896391505265e-06,4.0473175677128275,-0.1360766323864256,-0.3571800933355224,2.0415380658436216e-05,2016,9,5,2017,9,21,0.31110779051387955
51,4.531377227012788,3.882178930634554,51,0,0.0,2.8282114088028082e-05,4.263440576848219,-0.1360761836257999,-0.3571775494917374,5.862054183813444e-05,2014,6,30,2017,6,28,0.31111879682619387
52,4.676295264946583,3.1819480006322123,52,0,0.0,1.7171283553445618e-05,5.542358417536343,-0.13607336051350025,-0.35717184339114444,6.751543209876544e-05,2014,11,3,2018,4,16,0.3110809869062434
53,3.124108611711675,2.794808760166817,53,0,1.9833333333333327,1.5151132547157902e-05,3.221612503950339,-0.13607736468217382,-0.35717888192371045,0.0,2017,12,14,2017,12,14,0.3110969136875924
54,3.467705880903521,3.83800851767099,54,0,14.55,4.04030201257544e-05,4.51997942249356,-0.1360712982544432,-0.35715800534083053,3.204303840877915e-05,2016,2,9,2017,9,29,0.31110675462566173
55,3.8189942544796303,4.123918725533443,55,0,0.2,2.52518875785965e-05,3.9298441360640646,-0.13607594700656092,-0.3571806373211463,5.920996227709191e-05,2014,9,26,2017,10,5,0.3111059777094983
56,2.941081871345027,4.483978823694948,56,0,3.9333333333333327,1.7423802429231584e-05,3.15176677202157,-0.13607746055376205,-0.3571814880928784,0.00021122685185185187,2007,1,12,2017,10,28,0.3111029995308721
57,4.168683247158665,4.0489270571652405,57,0,0.0,1.2120906037726321e-05,3.6724861167504286,-0.13607730348754304,-0.35718011935485705,8.755572702331962e-05,2013,10,17,2018,4,8,0.31108202279446123
58,3.467705880903521,4.16719445946135,58,0,3.283333333333333,4.8483624150905286e-05,4.558466902838953,-0.1360748210253547,-0.35717557746821327,5.5834190672153645e-05,2016,1,15,2018,11,22,0.31105249998025336
59,2.941081871345027,3.730487804878049,59,0,0.0,2.4999368702810534e-05,3.218160059587113,-0.13607597556405526,-0.3571792728188306,0.0001974558470507545,2009,1,8,2019,2,10,0.31104214109807515
60,4.850587569367771,3.6049493468885143,60,1,0.36666666666666653,0.0,3.8506733781372198,-0.1360776461774754,-0.3571817464709222,2.7274091220850484e-05,2016,6,28,2017,11,19,0.31110015083827314
61,3.124108611711675,3.729987537296136,61,0,0.8666666666666667,2.7777076336456154e-06,4.256028677043812,-0.13607758090320254,-0.35718178459227296,2.7756344307270235e-05,2016,10,11,2018,3,13,0.31108538943116915
62,3.3247972204885197,3.5336257309941534,62,0,0.0,2.8282114088028082e-05,3.6704477805178293,-0.13607473127322955,-0.35717172237098344,6.280006858710564e-05,2014,10,6,2017,12,21,0.3110960072854018
63,3.264476844407002,2.806386386386387,63,1,0.0,0.0,4.106898380692414,-0.13607738508038408,-0.3571813955124552,3.43471364883402e-05,2013,10,31,2015,8,3,0.311208789615117
64,4.340475990692848,3.83800851767099,64,0,0.0,9.09067952829474e-06,3.9352340749629326,-0.13607731980611124,-0.35718066999658976,0.00014456875857338822,2010,9,28,2018,2,16,0.3110886265818499
65,5.009313412179759,1.9739159542008218,65,1,0.0,0.0,5.367514216716449,-0.1360776482172964,-0.3571818166626156,0.0,2019,6,20,2019,6,20,0.3110253079145356
66,3.879960522502021,3.1819480006322123,66,0,0.0,1.262594378929825e-05,3.621569202661428,-0.136077458513941,-0.3571815818835032,8.798439643347051e-05,2013,4,30,2017,10,28,0.3111029995308721
67,4.390031449748402,3.6617418923940668,67,1,0.5666666666666667,0.0,2.5975224228145244,-0.1360776482172964,-0.35718179790449067,2.8774434156378603e-05,2016,5,31,2017,11,19,0.31110015083827314
68,2.941081871345027,3.4214171864171874,68,0,1.6333333333333333,1.4646094795585969e-05,3.858443672691073,-0.13607469047680903,-0.35716918639350886,1.6986025377229082e-05,2018,9,16,2019,7,30,0.3110201284734465
69,3.6702663075899182,3.502095768537417,69,0,1.1,1.2120906037726321e-05,3.9559074697378063,-0.1360774809519723,-0.3571812557341692,4.308127572016461e-05,2015,4,16,2017,6,28,0.31111879682619387
70,2.882030834662412,3.4863307873090488,70,0,0.0,6.565490770435091e-06,2.698310486578765,-0.13607744627501486,-0.35718131624424976,2.2558727709190673e-05,2017,4,26,2018,6,21,0.31107244082844643
71,4.423854063956617,3.7865028503497293,71,0,0.4666666666666667,2.2726698820736852e-05,3.931470304389227,-0.13607467007859878,-0.3571741905771678,4.447445130315501e-06,2018,12,6,2019,2,27,0.3110399398356123
72,3.412064667147118,3.5677164598320488,72,0,1.1,9.09067952829474e-06,3.320836337521557,-0.1360756675510804,-0.3571761607853895,2.8399348422496574e-05,2016,11,9,2018,4,23,0.31108008050405284
73,3.412064667147118,3.502095768537417,73,0,0.0,1.2120906037726321e-05,2.49419789433589,-0.13607751154928768,-0.35718168172513604,1.248499657064472e-05,2017,7,11,2018,3,1,0.3110869432634959
74,4.007646180919361,3.502095768537417,74,0,0.13333333333333333,9.09067952829474e-06,3.388553164274395,-0.13607420091976286,-0.3571621980843097,8.685913923182442e-05,2012,11,2,2017,4,11,0.3111288967363176
75,4.994386277342213,3.6320567679361013,75,0,0.0,9.09067952829474e-06,4.047032011833285,-0.13607753602713998,-0.35718175978314,0.0002062971536351166,2007,7,17,2018,1,30,0.31109082784431275
76,3.467705880903521,3.7298207814354982,76,0,0.0,1.2120906037726321e-05,3.390594090660751,-0.13607150263253812,-0.35717303063580397,5.509272806373801e-05,2011,8,16,2014,6,9,0.31126304426052537
77,3.630571701513807,3.4863307873090488,77,0,3.066666666666667,6.565490770435091e-06,3.229543114798722,-0.13607724637255433,-0.35718144876132607,4.3885030864197534e-05,2016,4,4,2018,7,2,0.3110710164821469
78,3.412064667147118,3.4863307873090488,78,0,0.0,1.9696472311305273e-05,2.675127260433944,-0.1360768078110338,-0.3571806125120133,3.783007544581619e-05,2017,7,21,2019,6,27,0.311024401512345
79,3.6121504361532537,3.5336257309941534,79,0,1.85,9.09067952829474e-06,4.674001383870718,-0.1360748781403434,-0.3571628824533204,0.00011166838134430729,2011,11,17,2017,8,1,0.31111439430126814
80,3.198354861277668,3.524440725904141,80,0,0.0,2.4999368702810534e-05,3.0294351065980925,-0.1360767833331815,-0.35718022040669156,3.820516117969822e-05,2017,7,14,2019,6,27,0.311024401512345
81,3.738164685075494,3.8715259537210764,81,0,0.05,8.080604025150881e-06,3.499329558351993,-0.1360773708016369,-0.3571797411668538,0.00010373799725651578,2013,10,21,2019,2,8,0.3110424000701296
82,5.262476205569358,3.502095768537417,82,0,5.916666666666668,1.7171283553445618e-05,3.6983466833807412,-0.13607664666517275,-0.3571749802337186,6.676526063100137e-05,2013,6,6,2016,11,3,0.3111494850146468
83,4.132719191837959,4.8255663430420705,83,0,6.366666666666666,2.3989293199666677e-05,3.470036815879079,-0.13607685268709635,-0.3571809804133029,1.9343707133058984e-05,2018,2,27,2019,2,23,0.3110404577797212
84,4.187105563113965,3.524440725904141,84,0,0.0,1.9696472311305273e-05,2.81630802165756,-0.13607473127322955,-0.35717942167362865,8.198302469135803e-05,2013,10,14,2017,12,22,0.3110958777993746
85,3.657767799468852,5.336050825261352,85,1,0.13333333333333333,0.0,4.507260748851049,-0.13607754826606613,-0.3571816587313055,3.7776491769547324e-05,2015,1,30,2017,1,4,0.3111414568809587
86,3.198354861277668,2.121017488076312,86,0,0.11666666666666667,1.5151132547157902e-06,2.9296200770205743,-0.13607729736807997,-0.3571780965028653,2.3683984910836763e-05,2015,7,6,2016,9,20,0.3111551823998448
87,4.065313368817249,3.5336257309941534,87,0,0.0,1.7171283553445618e-05,3.5610531108876615,-0.13607723413362816,-0.3571816163742491,0.00019413365912208507,2008,2,29,2018,1,30,0.31109082784431275
88,4.3024756530098935,3.5336257309941534,88,1,0.0,0.0,3.0572575473653814,-0.13607678129336045,-0.3571787814769768,0.00015137388545953363,2011,11,3,2019,7,29,0.31102025795947374
89,3.7889482367047003,3.83800851767099,89,0,3.083333333333333,4.242317113204212e-05,3.746105477261959,-0.13607152467457706,-0.357172953751122,3.547239368998628e-05,2016,2,4,2017,11,27,0.31109911495005527
90,3.3247972204885197,4.8255663430420705,90,0,32.766666666666666,2.4999368702810534e-05,4.517778373945477,-0.13602209369165963,-0.35714027044133123,4.0670010288065845e-05,2015,11,9,2017,12,7,0.31109782008978304
91,4.2640604928932655,3.5336257309941534,91,0,0.1,1.5519371704979393e-05,5.177787796391663,-0.1360772912486169,-0.3571814064042697,4.436728395061729e-05,2017,3,21,2019,6,27,0.311024401512345
92,3.9433929477145138,3.730487804878049,92,0,0.0,2.3989293199666677e-05,4.811776117329332,-0.1360747496316188,-0.3571667998759332,0.00010593492798353911,2012,10,11,2018,3,11,0.3110856484032236
93,2.916965065025747,3.4863307873090488,93,0,0.0,1.262594378929825e-05,2.535444061614127,-0.1360771484611451,-0.3571800370611476,5.840620713305899e-06,2018,1,22,2018,5,11,0.31107774975556274
94,4.4230897224700465,3.83800851767099,94,0,0.45,9.343198404080705e-06,3.252576813899433,-0.13607427639314082,-0.3571119341757249,0.00010990012002743485,2011,4,18,2016,11,28,0.3111462478639661
95,4.5642639226008175,3.502095768537417,95,0,1.5333333333333334,2.8282114088028082e-05,3.995634918083662,-0.1360765548732266,-0.3571799396399179,2.0683299039780522e-05,2016,12,6,2017,12,27,0.3110952303692385
96,3.412064667147118,2.830270270270271,96,0,0.0,9.09067952829474e-06,2.908992491824999,-0.13607727085040663,-0.3571811347140082,9.645061728395063e-05,2013,12,13,2018,11,17,0.31105314741038953
97,3.124108611711675,3.4863307873090488,97,0,0.0,1.9948991187091235e-05,2.5976001589264968,-0.13607733612467945,-0.357180973757194,6.75690157750343e-05,2013,5,28,2016,11,9,0.31114870809848344
98,4.449583205587349,3.502095768537417,98,0,0.0,1.2120906037726321e-05,3.0939810102768837,-0.13607755846517128,-0.3571816181895515,0.00011418681412894378,2012,4,17,2018,2,16,0.3110886265818499
99,3.412064667147118,3.3647946020474913,99,0,0.0,1.060579278301053e-05,4.857760521803466,-0.1360774809519723,-0.35718156978148713,3.381129972565158e-05,2016,8,18,2018,5,11,0.31107774975556274
100,4.166053889358945,3.4214171864171874,100,0,0.8,9.09067952829474e-06,3.8297148231278593,-0.13604788722853048,-0.35698669585697373,0.00021374528463648836,2006,11,29,2017,10,31,0.3111026110727904
101,3.412064667147118,3.4863307873090488,101,0,0.1,1.7171283553445618e-05,2.6117769804750615,-0.136077219854881,-0.35718096044497627,4.554612482853224e-06,2017,8,1,2017,10,25,0.3111033879889538
102,2.941081871345027,4.16719445946135,102,0,2.8,9.09067952829474e-06,2.4018690913751746,-0.13607745647412,-0.3571812024852984,0.0001925797325102881,2007,5,1,2017,3,3,0.3111339466913795
103,2.8856366426770967,2.830270270270271,103,0,0.0,9.09067952829474e-06,3.0078029751583495,-0.13607756050499228,-0.3571815334754388,0.00017355752743484227,2008,12,15,2017,10,28,0.3111029995308721
104,5.077959105791438,3.524440725904141,104,0,0.5,7.3230473977929845e-06,4.315563745264188,-0.13607468231752493,-0.35716080211675216,8.777006172839507e-05,2012,9,14,2017,3,10,0.3111330402891889
105,3.116307258042634,3.730487804878049,105,0,0.0,2.474684982702457e-05,2.8130687194316395,-0.13607508620208805,-0.3571802167760867,3.675840192043896e-05,2016,4,21,2018,3,8,0.3110860368613053
106,3.3247972204885197,4.142391304347826,106,0,0.0,2.2221661069164924e-05,3.2730381794367602,-0.13607726473094356,-0.3571807196148558,3.6597650891632376e-05,2017,5,26,2019,4,9,0.311034630908496
107,2.941081871345027,1.4318018018018022,107,1,0.03333333333333333,0.0,1.287157809983897,-0.1360776482172964,-0.3571818166626156,2.6738254458161868e-05,2017,4,20,2018,9,1,0.31106311783448604
108,3.124108611711675,3.6617418923940668,108,0,0.0,9.343198404080705e-06,2.117675929823454,-0.13607738100074201,-0.3571815365009428,2.679183813443073e-07,2018,2,22,2018,2,27,0.31108720223555036
109,4.220491555144065,3.3647946020474913,109,0,1.6833333333333331,1.7676321305017553e-05,3.7387934061618444,-0.13607643452378607,-0.3571799233021962,2.7542009602194787e-05,2017,11,16,2019,4,14,0.3110339834783598
110,2.6092868893693404,3.4863307873090488,110,0,0.0,1.9948991187091235e-05,2.779909093760877,-0.13607721577523896,-0.35718144694602366,4.9189814814814815e-05,2014,5,6,2016,11,9,0.31114870809848344
111,3.575112059709582,4.8255663430420705,111,0,0.25,1.7171283553445618e-05,3.693994006860207,-0.13607622850186246,-0.3571763477615383,7.624957133058986e-05,2014,4,29,2018,3,22,0.31108422405692415
112,2.8716569200779714,2.4577309662603786,112,1,0.08333333333333333,0.0,2.2906398071885823,-0.13607764413765436,-0.3571818148473132,5.5566272290809335e-05,2015,1,19,2017,11,21,0.31109989186621867
113,2.941081871345027,4.8255663430420705,113,0,1.75,1.7171283553445618e-05,3.796737293811147,-0.13607684248799123,-0.3571807982779605,7.989326131687243e-05,2012,10,29,2016,11,28,0.3111462478639661
114,4.218856530350505,0.06333333333333332,114,0,0.0,1.7171283553445618e-05,3.803190000183369,-0.13607702811170458,-0.35718122789953216,8.251886145404666e-06,2018,1,30,2018,7,3,0.3110708869961197
115,2.941081871345027,4.179596037018112,115,0,0.2,2.4999368702810534e-05,3.800987133487047,-0.13607634477166095,-0.3571759629174262,0.00018368484224965707,2008,12,19,2018,5,9,0.3110780087276172
116,3.412064667147118,3.83800851767099,116,0,0.0,2.52518875785965e-05,2.797531886480464,-0.1360759062101404,-0.35717646999190095,3.032836076817559e-05,2017,4,11,2018,10,29,0.31105560764490686
117,3.7849748391442444,3.5336257309941534,117,0,0.0,1.7171283553445618e-05,3.920875882333143,-0.13607652019626915,-0.3571786761894367,0.0001639124657064472,2009,9,15,2018,1,30,0.31109082784431275
118,3.3511081625632686,3.4863307873090488,118,0,1.4166666666666667,2.7777076336456154e-06,2.3049248278061607,-0.13607746259358305,-0.3571809858592101,4.372427983539095e-05,2016,1,29,2018,4,24,0.3110799510180256
119,4.018197145779597,4.8255663430420705,119,0,2.533333333333333,3.484760485846317e-05,4.654323826335375,-0.13607619586472605,-0.3571797635555836,2.1058384773662555e-05,2017,4,10,2018,5,8,0.31107813821364444
120,0.9633333333333334,3.708333333333333,120,0,2.3,1.7171283553445618e-05,2.094510594139733,-0.13607759926159177,-0.3571816151640475,3.177512002743484e-05,2016,4,5,2017,11,19,0.31110015083827314
121,4.3323218920492605,4.179596037018112,121,0,0.0,1.2120906037726321e-05,3.742246628771497,-0.13607470679537725,-0.35718156009987423,5.2404835390946504e-05,2014,7,31,2017,4,4,0.31112980313850824
122,4.132719191837959,3.4214171864171874,122,0,0.5,1.7676321305017553e-05,3.5818827117972263,-0.1360759143694245,-0.35717690263897667,4.929698216735254e-06,2019,1,29,2019,5,1,0.31103178221589695
123,3.6265991723723516,3.7954414727301304,123,0,0.5333333333333333,2.1464104441807026e-05,3.280801034799589,-0.13607559411752346,-0.35717676225558986,6.75690157750343e-05,2014,1,14,2017,6,28,0.31111879682619387
124,2.941081871345027,3.4863307873090488,124,0,0.0,1.7676321305017553e-05,2.3494805853916216,-0.13607756254481332,-0.35718156312537824,0.0001005229766803841,2014,5,8,2019,6,27,0.311024401512345
125,3.412064667147118,2.4202697262479873,125,0,0.0,1.7676321305017553e-05,3.928594087898231,-0.1360770464700938,-0.3571799602133453,3.2150205761316875e-07,2018,9,13,2018,9,19,0.31106078708599594
126,5.255865585120904,2.095679012345679,126,1,0.13333333333333333,0.0,6.915064268294344,-0.13607764413765436,-0.3571818130320108,9.698645404663924e-06,2018,6,5,2018,12,3,0.3110510756339539
127,2.941081871345027,1.733513931888545,127,1,0.0,0.0,2.00245113703447,-0.1360776482172964,-0.3571818166626156,2.1433470507544584e-07,2019,1,15,2019,1,19,0.3110449897906742
128,3.412064667147118,3.4863307873090488,128,0,0.0,1.7423802429231584e-05,2.357862061600664,-0.13607742383698357,-0.3571814330287051,2.797067901234568e-05,2016,11,15,2018,4,21,0.3110803394761073
129,3.0638828489653,1.78061191626409,129,0,0.0,2.4999368702810534e-05,2.20081567149607,-0.13607754214660306,-0.35718127328209254,4.661779835390947e-05,2017,3,24,2019,8,11,0.31101857464111976
130,4.30134741695644,0.7833333333333333,130,0,1.4,3.8887906871038614e-05,2.809033276209571,-0.13607696895689483,-0.3571805308234046,2.545224622770919e-05,2016,9,2,2017,12,21,0.3110960072854018
131,5.502008970930109,3.28037903757416,131,0,0.016666666666666666,1.7171283553445618e-05,3.9707139739673343,-0.13607673029783482,-0.35718012843136915,4.69928840877915e-05,2016,3,10,2018,8,4,0.3110667434432484
132,4.6146437254149015,3.5336257309941534,132,0,0.6333333333333333,1.7171283553445618e-05,3.399118129256982,-0.13607583685622554,-0.3571754056195846,5.792395404663924e-05,2015,12,7,2018,11,22,0.31105249998025336
133,4.430795137957044,3.5336257309941534,133,0,49.38333333333333,1.5519371704979393e-05,6.046460199295905,-0.1360362684079677,-0.35714770834042864,1.6075102880658437e-07,2018,8,9,2018,8,12,0.3110657075550306
134,3.124108611711675,3.4863307873090488,134,0,0.0,4.54533976414737e-06,2.5357630393359507,-0.13607749319089846,-0.3571811625486452,5.51911865569273e-06,2018,1,11,2018,4,24,0.3110799510180256
135,4.474405217350396,3.730487804878049,135,0,0.0,1.7423802429231584e-05,2.236572377080171,-0.13607584705533066,-0.3571805774161666,4.056284293552812e-05,2017,8,11,2019,9,7,0.3110150785183846
